ENTRY_Z,FEATURE,MIN_OBS,MIN_STD,NORM,WEIGHTED,WINDOW,accuracy,ap,auroc,base_rate,f1,threshold
2.5,surprisal,5,0.5,none,False,15,0.6660617059891107,0.29909168168217765,0.6824440965113011,0.20689655172413793,0.43209876543209874,2.0
2.0,surprisal,2,1.0,none,True,15,0.6098003629764065,0.34118877224087035,0.6958529045726444,0.20689655172413793,0.4473007712082262,0.18382686375018675
1.0,entropy,5,1.0,sqrt,False,15,0.7041742286751361,0.4340452072384634,0.7293749247260026,0.20689655172413793,0.4792332268370607,0.2581988897471611
1.0,surprisal,3,0.25,len,False,5,0.588021778584392,0.28565837315720854,0.6552551286683528,0.20689655172413793,0.4223918575063613,0.1276595744680851
2.0,surprisal,2,1.0,sqrt,False,15,0.73502722323049,0.37326880665547646,0.7023866875426553,0.20689655172413793,0.44696969696969696,0.30779350562554625
0.5,surprisal,2,0.5,none,True,10,0.6950998185117967,0.3654833355055795,0.7078967441487013,0.20689655172413793,0.48466257668711654,10.01943724036699
2.5,entropy,2,1.0,sqrt,True,5,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
3.0,surprisal,2,0.25,none,True,20,0.631578947368421,0.29723094684042334,0.6539202697820065,0.20689655172413793,0.42492917847025496,5.097060588780079
1.5,surprisal,3,0.5,sqrt,True,15,0.6442831215970962,0.345549342368845,0.6975791882452126,0.20689655172413793,0.4673913043478261,0.8260411007453956
2.5,entropy,3,0.5,none,True,10,0.6660617059891107,0.3420976580254036,0.6882953952386688,0.20689655172413793,0.4523809523809524,0.014243294525974726
0.5,surprisal,3,0.25,sqrt,True,5,0.6442831215970962,0.3469324584750878,0.7002890521498254,0.20689655172413793,0.45555555555555555,2.94541038125451
2.0,surprisal,3,0.25,sqrt,True,15,0.5480943738656987,0.3078081594283439,0.6550644345417319,0.20689655172413793,0.42494226327944573,0.9213539076453013
2.5,entropy,5,1.0,none,True,10,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
1.0,entropy,3,0.25,sqrt,True,5,0.6243194192377496,0.35983256961370447,0.7030691717852985,0.20689655172413793,0.4595300261096606,1.372924709182471
2.5,surprisal,5,0.25,none,False,20,0.6206896551724138,0.3065535523288009,0.68432092817857,0.20689655172413793,0.42424242424242425,2.0
1.0,surprisal,3,1.0,sqrt,True,15,0.6424682395644283,0.3792980662648968,0.7165683086434622,0.20689655172413793,0.4573002754820937,0.40936162312691166
0.5,entropy,3,0.5,sqrt,True,15,0.6950998185117967,0.41312956561961045,0.7441185916736922,0.20689655172413793,0.49700598802395207,1.1664096610726054
3.0,surprisal,2,1.0,sqrt,True,10,0.6860254083484574,0.2774634901230345,0.6484001766429804,0.20689655172413793,0.4401294498381877,0.02236702723822548
1.0,surprisal,3,0.5,none,False,15,0.6696914700544465,0.3740774523419972,0.7033602312417199,0.20689655172413793,0.4451219512195122,4.0
2.5,surprisal,3,1.0,len,False,20,0.6751361161524501,0.274064730091063,0.6523445341041391,0.20689655172413793,0.4525993883792049,0.022222222222222223
2.0,surprisal,2,1.0,len,True,20,0.6352087114337568,0.30765981060251485,0.6773656108233972,0.20689655172413793,0.44931506849315067,0.015116159127521001
1.0,entropy,2,0.5,sqrt,True,20,0.7223230490018149,0.41526989597068487,0.741940664017022,0.20689655172413793,0.49836065573770494,0.710583378383196
0.5,surprisal,3,1.0,none,True,15,0.7005444646098004,0.38588845262435817,0.7187161267011923,0.20689655172413793,0.4728434504792332,5.144667693802727
2.0,entropy,2,1.0,none,False,5,0.20689655172413793,0.12848730066994513,0.5183066361556065,0.20689655172413793,0.34285714285714286,0.0
3.0,entropy,3,1.0,none,False,10,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
0.5,surprisal,5,0.5,none,True,20,0.7241379310344828,0.37696298355666147,0.7094323336946485,0.20689655172413793,0.4899328859060403,11.004299636998056
2.5,surprisal,3,0.5,sqrt,False,10,0.6261343012704175,0.32939676010954955,0.6658737805612429,0.20689655172413793,0.42134831460674155,0.2519763153394848
1.0,entropy,2,1.0,len,False,20,0.7386569872958257,0.42295935568653614,0.7234935163996948,0.20689655172413793,0.4857142857142857,0.06451612903225806
1.0,surprisal,2,0.25,len,False,10,0.5989110707803993,0.3075772943573302,0.6787406158416637,0.20689655172413793,0.4488778054862843,0.12121212121212122
2.5,surprisal,3,0.25,none,False,5,0.6606170598911071,0.3365432137190581,0.6973282749207114,0.20689655172413793,0.42813455657492355,3.0
3.0,entropy,2,0.25,none,True,10,0.6733212341197822,0.307765392341038,0.6316592396322614,0.20689655172413793,0.3959731543624161,1.508176237721515
1.0,entropy,5,1.0,len,False,20,0.7513611615245009,0.43135820674634895,0.7308402585410896,0.20689655172413793,0.4868913857677903,0.06451612903225806
1.0,entropy,2,0.5,sqrt,False,15,0.6896551724137931,0.4161890641171311,0.7413485085711992,0.20689655172413793,0.48338368580060426,0.8980265101338746
0.5,surprisal,2,0.5,len,True,15,0.6134301270417423,0.32033743115210106,0.6830964711550043,0.20689655172413793,0.4409448818897638,0.2601746451967201
1.5,entropy,5,1.0,sqrt,False,5,0.7549909255898367,0.3279390044930181,0.6535890641936649,0.20689655172413793,0.43983402489626555,0.07930515857181442
0.5,surprisal,2,0.25,sqrt,False,5,0.7168784029038112,0.3936378643322983,0.7048857842546871,0.20689655172413793,0.45454545454545453,1.2572371141874243
3.0,entropy,5,0.25,sqrt,True,15,0.5662431941923775,0.27429972371674327,0.6065277610502228,0.20689655172413793,0.3949367088607595,0.02914024533403209
3.0,entropy,5,1.0,sqrt,True,5,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
0.5,entropy,5,1.0,len,True,20,0.7295825771324864,0.4663581864517337,0.7542554899835401,0.20689655172413793,0.49146757679180886,0.06485350283134718
2.5,entropy,3,1.0,len,True,5,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
1.0,entropy,3,0.5,none,True,10,0.7114337568058077,0.3951734617450242,0.7354269541129712,0.20689655172413793,0.49523809523809526,3.6695175507253266
3.0,surprisal,5,0.5,len,False,20,0.5771324863883848,0.28177906380247264,0.6551547633385524,0.20689655172413793,0.43855421686746987,0.012987012987012988
2.0,entropy,5,1.0,len,False,5,0.20689655172413793,0.14013483929116793,0.5183869284194468,0.20689655172413793,0.34285714285714286,0.0
1.0,surprisal,2,1.0,sqrt,False,10,0.6842105263157895,0.41000352158643605,0.7151431209602955,0.20689655172413793,0.4662576687116564,0.4743416490252569
1.5,surprisal,5,0.25,none,False,20,0.6969147005444646,0.3426223362419889,0.6936147577180939,0.20689655172413793,0.44518272425249167,4.0
0.5,surprisal,5,0.5,sqrt,False,5,0.6642468239564429,0.40577274694192683,0.7129451202376651,0.20689655172413793,0.45103857566765576,0.8111071056538127
2.0,surprisal,5,0.5,none,False,5,0.7023593466424682,0.3400558377194497,0.6958428680396643,0.20689655172413793,0.4533333333333333,3.0
1.0,surprisal,5,1.0,sqrt,False,5,0.6733212341197822,0.39247791771108337,0.7067626159219559,0.20689655172413793,0.45121951219512196,0.42857142857142855
2.0,surprisal,5,0.5,len,True,15,0.6715063520871143,0.3089452504364627,0.670781645188486,0.20689655172413793,0.44984802431610943,0.11893814918124572
2.0,surprisal,5,1.0,sqrt,False,20,0.7477313974591652,0.375154212966666,0.7034405235055602,0.20689655172413793,0.46332046332046334,0.2917299829957891
3.0,entropy,3,0.5,sqrt,False,5,0.7604355716878403,0.29596656692246076,0.63558352402746,0.20689655172413793,0.42105263157894735,0.07930515857181442
2.5,entropy,3,0.25,len,False,5,0.47731397459165154,0.2530344349735112,0.6114757718093862,0.20689655172413793,0.4049586776859504,0.0425531914893617
2.0,surprisal,3,1.0,len,False,10,0.6079854809437386,0.33303075039220653,0.6902725922357381,0.20689655172413793,0.4517766497461929,0.0196078431372549
2.0,entropy,2,0.5,sqrt,True,5,0.6860254083484574,0.394245956920984,0.7168894776988237,0.20689655172413793,0.4507936507936508,0.1357944678743285
1.5,surprisal,3,0.25,len,True,5,0.5444646098003629,0.3023542619713453,0.6633746838492112,0.20689655172413793,0.4176334106728538,0.28517597509579956
2.5,surprisal,3,0.25,sqrt,False,15,0.5989110707803993,0.3292057137247893,0.67372234935164,0.20689655172413793,0.4289405684754522,0.31622776601683794
